Image URL,Building Name,Property Description,Street Number,Street Name,Street Suffix,Subdivision,Unit Number,Address,City/Location,Zip Code,Year Built,List Price,MLS Number,Building SqFt,Balcony SF,Bathroom Description,Baths Full,Baths Half,Baths Total,Bed Room Description,Bedrooms
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=185463986&TableID=9&Type=1&Size=3&exk=6ef2bd8e84f29de2dc9cb8a82445e9ca&Number=0,OTHER,"Studio apartment, with spaces created to enjoy & obtain profits through vacation rentals. Privileged for its excellent location one block away from 5th Avenue & very close to the iconic Mamitas Beach Club, this development has what it takes to be the ideal investment. Equipped with everything you need to have a comfortable stay. You'll just have to worry of adding your personal touch.",0,Calle 30 Norte,,other,306,0 Calle 30 Norte Unit#306,Playa Del Carmen,77710,,"$153,000",91603181,461,,,1,0,1,,0
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=183235796&TableID=9&Type=1&Size=3&exk=4c7e8169ef004f4d1fca49c5e77a2666&Number=0,3525 SAGE CONDOMINIUMS,"Clean, VACANT and renovated condo in the heart of the Galleria! Live in luxury and enjoy endless accessibility to world-class shopping, a short work commute and many restaurants / entertainment nearby. This 5th floor unit offers an open floor plan, new paint throughout (March '20), full-length windows with plenty of natural light and NO carpet. A spacious kitchen with ample cupboard space, granite countertops and bar seating that opens into the living and dining area, which flows to your private balcony overlooking the pool and spa.  Private in-unit laundry (with full size W/D), massive walk-in primary closet, updated bathroom with marble-like shower, separate linen and coat closets. Live luxuriously at a fraction of the price! HOA's includes some utilities. Included appliances: W/D, fridge. 3525 Sage Building amenities include: A grand lobby with concierge that could make your jaw drop, gated parking, library, multiple party/meeting rooms. Parking spot #304. Buyer to verify.",3525,Sage,Road,3525 Sage Street Condo,517,3525 Sage Road Unit#517,Houston,77056,1985,"$155,000",14440575,794,,"Primary w/Tub, Shower Only",1,0,1,,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186568696&TableID=9&Type=1&Size=3&exk=e9e3de1dfff8e245e905d459dad1bdaf&Number=0,OTHER,"A 2-tower APARTMENT development. The design of the 2 towers of exclusive departments is inspired by the perfection of the freedom that is lived in the Riviera Maya, the 46 departments that each tower has are studio type and with 1 or 2 bedrooms; in them you will find amenities designed to relax and rest under the sun of the Mexican Caribbean. One of the top five destinations with the highest demand for real estate in Mexico. One of the favorite beaches for luxury tourism. The ideal place to go on vacation and make a highly profitable investment. Enjoy the charm of the beaches where peace takes over everything else.",0,Calle 34 NTE,,other,206,0 Calle 34 NTE Unit#206,Playa Del Carmen,77710,2022,"$157,000",24933769,538,70,Primary Bath Shower Only,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=178687181&TableID=9&Type=1&Size=3&exk=6101f8897b355f10e06562017da9ea2a&Number=0,3525 SAGE CONDOMINIUMS,"LUXURIOUS SAGE BUILDING. BEAUTIFUL POOL VIEW.  MUST SEE TO APPRECIATE. LOCATED IN CENTRAL GALLERIA, SURROUNDED BY WORLD CLASS SHOPPING/DINING.  24 HOURS CONCIERGE, FITNESS, CLUB HOUSE FOR PRIVATE PARTY, LIBRARY/BUSINESS CENTER, RESORT STYLE POOL.",3525,Sage,Road,AUGUSTA HILLS CONDO,1417,3525 Sage Road Unit#1417,Houston,77056,1985,"$157,900",13859354,794,,"Primary w/Tub, Tub w/shower",1,0,1,Primary Bed - 3rd Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=185568259&TableID=9&Type=1&Size=3&exk=4dd3d491ff2bf1efcfc948672f96dacf&Number=0,OTHER,"RECENTLY RENOVATED 2/2! Great location! Close to Galleria, Greenway and Medical Center with easy access to HWY 59 and 610. Previously a 3 bedroom but is now a 2 bedroom/ 2 bath with extra large living area and built in bar. Located on the 2nd floor with balcony overlooking the pool areal. Direct access to two covered assigned parking spots on 2nd floor. Elevator access in building.",4635,Wild Indigo,Street,NEW CASTLE AT TOWN PLAZA PH 2,514,4635 Wild Indigo Street Unit#0514,Houston,77027,1970,"$159,000",40804266,1300,,"Tub w/shower, Vanity Area",2,0,2,"Sitting Area, Walk-In Closet",2
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=182163182&TableID=9&Type=1&Size=3&exk=bbb34ebd750c8c0e94c9ac7c2e5d9512&Number=0,3525 SAGE CONDOMINIUMS,"Modern, updated 1 bedroom 1 bath condo fully furnished in the heart of the Galleria area. Fully furnished including TV, linens and kitchenware. Granite counters, wood floors, SS appliances and full size w/d. Building offers garage parking, concierge service, fitness center, business center, resort style swimming pool and game room available for private gatherings. Easy freeway access and just blocks away from Galleria and River Oaks district shopping / dining.",3525,Sage,Road,Sage Street Condo,1112,3525 Sage Road Unit#1112,Houston,77056,1985,"$159,000",80922630,707,,,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=183075550&TableID=9&Type=1&Size=3&exk=040292b932115f9b374a9ceba9a76358&Number=0,2016 MAIN,"Beautiful skyline view from this urban 15th floor 1x1 hi-rise in the heart of Houston. Tile floors, open living/dining space, w 18ft floor to ceiling glass windows/sliding doors to access balcony from bedroom & living room. AC replaced 2017, dishwasher replaced 2020, stove/frig/micro replaced 2016. HOA FEE INCLUDES: electricity, internet, cable, water, trash, and common area insurance. Located ON the light rail, walking distance to midtown/downtown parks & dog parks, eateries, theaters, shopping, hotels, grocery stores and entry points to Houston's 7 miles of underground tunnels (multiple food courts, shopping, boutiques, salons, etc). Museums, bayou running/cycling paths nearby. Close to: Medical Center, UofH (Central and DT), TSU, Rice, St. Thomas, and S. TX. Law, Minute Maid Park, George R Brown and Dynamo Stadium. AMENITIES: gym, pool, hot tub, deck lounge area, grills, party room, vending area/ATM, package room, laundry room. 1 assigned parking space -1 storage locker.",2016,Main,Street,Main Condo 03 Amd,1505,2016 Main Street Unit#1505,Houston,77002,1965,"$159,500",73009733,817,,,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=184695050&TableID=9&Type=1&Size=3&exk=75541b3d1b1eab28c45a883070595f42&Number=0,3525 SAGE CONDOMINIUMS,"Gorgeous fully remodeled condo located on the top floor of this luxurious Galleria high rise.  Enjoy stunning sunset views from your private 17th floor balcony! Interior upgrades include porcelain wood grain tile throughout, granite counters, SS appliances, custom cabinetry, designer paint, and stylish fixtures throughout. Building amenities include a fitness center, clubroom, library/business center, 24 hour concierge, guest parking, lush garden patios, and beautiful outdoor oasis pool with an outdoor kitchen. Located in the heart of the Galleria so you are close to shopping, dining, and easy access to 59. All appliances, washer & dryer, and one reserved parking space are included.",3525,Sage,Road,Sage Street Condo,1701,3525 Sage Road Unit#1701,Houston,77056,1985,"$159,900",80765055,776,,,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=183524848&TableID=9&Type=1&Size=3&exk=dc57cd33fe37de69b2653c581de7e394&Number=0,2016 MAIN,"Sophisticated 1x1 with a gorgeous view of downtown. Exposed concrete high ceilings, engineered wood floors, 18ft of floor to ceiling glass windows/doors to access custom tiled balcony. Open kitchen with custom cabinets/lighting, stainless appliances, full size all in one W/D. Large bedroom, tiled bathroom, rain shower, spacious vanity area w/ ample storage space. HOA FEE INCLUDES: electricity, internet, cable, water, trash. COMMUNITY: gym, pool, hot tub, lounge area, grills, party room, vending area/ATM, package room, laundry room. 1 parking space -1 storage locker. Located ON the light rail. Walking distance to: bayou running & cycling trails, midtown and downtown parks & dog parks, eateries, theaters, shopping, hotels, and grocery stores. Close to: Museums, TX Medical Center, UofH (Central and DT), TSU, Rice, St. Thomas, and S. TX. Law, Minute Maid Park, George R Brown and Dynamo Stadium. Come enjoy urban living!",2016,Main,Street,Main Condo 03 Amd,1203,2016 Main Street Unit#1203,Houston,77002,1965,"$159,900",88391824,714,,Primary Bath Shower Only,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186500423&TableID=9&Type=1&Size=3&exk=9c782a152c71d9431e3f168e6be6d523&Number=0,3525 SAGE CONDOMINIUMS,"ELEGANCE AT IT’S FINEST! A gorgeous updated high rise condo on the 9th floor with decorator touches throughout! This wonderful condo features an Elfa closet system, Hunter Douglas Blinds, Raised Panel Doors, Crown Molding, stylish cabinets & is the largest of 1 bedrooms. Stunning kitchen with granite countertops, mosaic tile backsplash, stainless steel appliances & breakfast bar! Move-in ready with washer, dryer & refrigerator! Sit back, relax & enjoy your morning coffee or glass of wine on your own balcony with an amazing view of downtown & the Galleria area! Building amenities offer 24hr concierge, assigned parking, fitness center, business center, community game room complete with a pool table, big screen TV and a beautiful resort style pool w/cabana & bbq grill! Luxurious lobby with marble floors & plenty of seating to greet your guests! Located in the Galleria area with world class shopping & 5-Star restaurants! Look no further make this magnificent home yours today!",3525,Sage,Road,3525 Sage Street Condo,906,3525 Sage Road Unit#906,Houston,77056,1985,"$165,000",62885848,834,,Shower Only,1,0,1,Walk-In Closet,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=185467461&TableID=9&Type=1&Size=3&exk=2e0586e4025987e289dad38fe8d1cd8e&Number=0,OTHER,"Studio apartment, with spaces created to enjoy & obtain profits through vacation rentals. Privileged for its excellent location one block away from 5th Avenue & very close to the iconic Mamitas Beach Club. This development has what it takes to be the ideal investment.  Equipped with everything you need to have a comfortable stay. You'll just have to worry about adding your personal touch.",0,Calle 30 Norte,,other,605,0 Calle 30 Norte Unit#605,Playa Del Carmen,77720,,"$167,000",42496414,486,,,1,0,1,,0
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186044772&TableID=9&Type=1&Size=3&exk=77287015368167e645330bced8b97545&Number=0,3525 SAGE CONDOMINIUMS,"What a gem 16TH FLOOR! LOCATION, LOCATION!. Fabulous Galleria, Greenway Plaza, Medical Center...This boutique one bedroom one bath 16th floor with balcony to enjoy best views and beautiful evenings, stone floors, stainless appliances, full-size washer/dryer. Beautiful granite kitchen with lots of great storage, cabinets and a bar to have your morning coffee or tea. A relaxing granite bath, walk-in closets and more. Don't miss out on this fabulous turn-key unit in the gorgeous 3525 Sage building. Low HOA covers the common areas, a concierge, controlled access, recreation center with pool and technology area, luxurious lobby with Grand Piano, tranquility garden with fountains. State-of-the-art fitness center. Beautiful pool heated, whirlpool...you will feel like being in a resort with bar and grill.  All per Seller",3525,Sage,,3525 SAGE,1614,3525 Sage Unit#1614,Houston,77056,1985,"$169,000",67791868,794,,"Tub w/shower, Vanity Area",1,0,1,"1 Bedroom Up, Sitting Area",1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=185491664&TableID=9&Type=1&Size=3&exk=5496eb602d1124539f20ce67e26427ce&Number=0,HERRIN,"**FULLY FURNISHED OPTIONAL** Here's an opportunity to own a piece of Houston history. Built in 1929,  Herrin Lofts is a five-story converted warehouse with 52 loft units. This open, bright 5th floor unit offers a versatile modern space that features brick walls, soaring ceilings, concrete floors and large windows.  The full kitchen is well appointed with stainless appliances, granite counter tops, and great storage. The updated bath has a whirlpool tub and beautiful vanity, a large walk-in closet with stackable washer and dryer. 1 reserved pkg space is included. The building also features a two-level courtyard, and an exercise room. Sports venues, including BBVA Compass Stadium, Toyota Center and Minute Maid Park, are just a few blocks away. Truly walkable, the neighborhood has restaurants, night spots, the Convention Ctr, Discovery Green, and The MetroRail connects residents to the Central Business District and the University of Houston campus, museums, theaters, and NRG Stadium.",2205,Mckinney,Street,Herrin Lofts,506,2205 Mckinney Street Unit#506,Houston,77003,1929,"$170,000",89419518,742,,"Tub w/shower, Whirlpool/Jetted Tub",1,0,1,,0
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=178764294&TableID=9&Type=1&Size=3&exk=730bc73574c3d38281fab3e5f9c1f29f&Number=0,OTHER,INTERNATIONAL LISTING - Gorgeous Condo in a great location. Very well maintained and updated. Great investment !! Thanks for your interest !,0,"San Nicolas de Bari Residences, Calle La Chimba",,"San Nicolas de Bari, Barrio España",33-C,"0 San Nicolas de Bari Residences, Calle La Chimba Unit#33-C",Santa Anna,10905,2011,"$170,000",58859743,1076,,,2,0,2,,2
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=185530886&TableID=9&Type=1&Size=3&exk=542beccfe9c46e08ad657a956b605f06&Number=0,OTHER,"Marvel at the beauty of the beaches of Tulum, Quintana Roo. This magical town in the Mexican Caribbean Sea and the Mayan ruins will make you fall in love. Likewise, the Sian Ka'an Biosphere Reserve measures half a million hectares and covers all possible scenarios: beaches, coral reefs, tropical jungle, dunes and cenotes. Live a unique experience in the Magical Towns of Mexico, visit Tulum. In other words, XALET has everything you need in one place. Few of the the main reasons to live in XALET are: that its location in an area of high added value will allow you to be close to the most modern, cosmopolitan and visited areas of the Mayan Riviera, just a few steps from the beach, shopping centers, restaurants and fashionable places. Great turn on investment! Prop. taxes as low as 0.017%.",0,Coba Sur Manzana 1,,other,B-308,0 Coba Sur Manzana 1 Unit#B-308,Tulum Quintana Roo,77760,2020,"$170,502",64849991,689,,,1,0,1,1 Bedroom Down - Not Primary BR,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186061762&TableID=9&Type=1&Size=3&exk=8ae85f5b6815b3a60e1a0f5c67fc5a4d&Number=0,2016 MAIN,"Sophisticated 1x1 with panoramic view of TX Medical Center & Galleria. High ceilings w recessed can lighting throughout. Custom cabinets w abundant storage. Built in bar/island with quartz countertops to entertain while you cook! Stainless appliances and WD. All new fixtures & plumbing to fixtures. AC replaced in 2018. Limited floor-plan. SPECTACULAR sunsets! HOA FEE INCLUDES: electricity, internet, cable, water, trash. COMMUNITY: gym, pool, hot tub, lounge area, grills, party room, vending area/ATM, package room, laundry room. 1 parking/1 storage. Located ON the light rail.  Easy access to the 7 mile underground tunnel system (restaurants, shopping, salons, coffee shops, ect). Walking distance to: bayou running & cycling trails, midtown and downtown parks & dog parks, eateries, theaters, shopping, hotels, and grocery stores. Close to: Museums, TX Medical Center, UofH, TSU, Rice, St. Thomas, and S. TX. Law, Minute Maid Park, George R Brown and Dynamo Stadium. Come enjoy urban living!",2016,Main,Street,Main Condo 03 Amd,2314,2016 Main Street Unit#2314,Houston,77002,1965,"$179,000",18556132,697,,Primary w/Tub,1,0,1,All Bedrooms Down,1
